Date,Prophet,SARIMA,Ensemble
2022-09-01,302.2029429208243,295.3686518813911,296.9873732197367
2022-10-01,301.3093464843327,296.0953946226001,297.33033400211957
2022-11-01,302.1979211685471,294.02390228081924,295.9599419837322
2022-12-01,305.90002027856013,299.73693062831387,301.1966760019639
2023-01-01,41.75766117106582,340.90902112355343,270.05416771503326
2023-02-01,38.83097822702854,335.8543629225833,265.5035265270925
2023-03-01,43.953988759088645,334.4522439779082,265.6469031222643
2023-04-01,46.150313028894914,335.78194766491833,267.1818683677195
2023-05-01,54.61978400941399,350.1773705056271,280.1737125971648
2023-06-01,57.57279569022046,362.015728256791,289.90755077202084
2023-07-01,52.83761810882288,361.2362887417445,288.19118340594156
2023-08-01,58.20739271777887,360.069247551418,288.57240569431104
2023-09-01,57.86301068704671,353.8644671940359,283.75567740667805
2023-10-01,56.02881007242951,353.2883409625829,282.88157266691985
2023-11-01,58.98872547574925,352.28152733814966,282.8142901340965
2023-12-01,60.95116939483705,357.78267484915125,287.4772855995882
2024-01-01,25.31597755737971,339.4297460339127,265.0310034624684
2024-02-01,24.803692537018605,335.1144713507797,261.61647773502335
2024-03-01,24.394761441338687,333.6678007615818,260.41559870666316
2024-04-01,23.467733002747764,334.12106414539437,260.5419360328676
2024-05-01,41.27898846998295,348.61579840163927,275.82219780357303
2024-06-01,52.00160375823697,357.84191510086407,285.40276446474536
2024-07-01,52.988264518157166,357.013304883193,285.00410635905666
2024-08-01,51.24169108460393,357.8079555048498,285.19686081036446
2024-09-01,41.57795760814156,351.6531010589281,278.21091835141584
2024-10-01,42.41612085590225,350.81331828034,277.7685618781711
2024-11-01,38.99345120741782,349.4084240025496,275.885751744927
2024-12-01,45.8038166568806,354.98879321719824,281.75744907830665
2025-01-01,68.61797620574043,346.8543775252966,280.95329176208145
2025-02-01,61.428201807953485,342.2626492331392,275.7462088347581
2025-03-01,53.56077848095248,340.83263639004895,272.79147694562903
2025-04-01,53.80814100888858,341.61359856490606,273.4460545211735
2025-05-01,68.60978163081109,356.07120053651124,287.9851430290223
2025-06-01,76.72621333529528,366.27402749371277,297.6938013158658
2025-07-01,75.6914232350733,365.4638020761771,296.8303871123089
2025-08-01,76.228315171189,365.52498113925355,297.00424012709027
2025-09-01,69.69512075186879,359.3514595225413,290.7455289805431
2025-10-01,69.69202513022043,358.6102572535808,290.17914937761856
2025-11-01,68.45250033261175,357.3542043154313,288.92701117672885
2025-12-01,73.77188426493245,362.90495273740885,294.42296025899697
2026-01-01,72.6202195513049,334.58955675710206,272.5413715568342
2026-02-01,67.46707631414807,330.1011937633301,267.89555346507643
2026-03-01,66.09131303421992,328.66495263151216,266.4736366850875
2026-04-01,67.3804344796377,329.32338906530026,267.28145266390953
2026-05-01,79.06667964192866,343.79487470330116,281.0932461459221
2026-06-01,84.59171120171303,353.63251218944333,289.9094306098572
2026-07-01,81.64875695313623,352.8154127420896,288.588816385461
